dv_requested_item,category_item,segment_,mrc_description_entity_,legal_entity_description_entity_,goc___coe_dri_approval_,location_,do_you_require_a_server_within_dmz_ice_environment_,quantity_of_application_servers_,quantity_of_databases_,request_type_,app_upgrade_,what_is_your_application_name_,database_version_,database_size_,additional_database_space_,non_standard_settings_,db_request_type_,db_size_,db_server_type_,db_server_count_,additional_instructions_,character_set,national_character_set,block_size__kb_,select_required_collation_settings,do_you_need_a_replicated_copy_of_database_,additional_information,os_version,db_blueprint,edition,db_patch_level,source_order_guide,dv_category,dv_subcategory,dv_u_used_for,dv_u_status_reason,dv_u_criticality,dv_u_application_lifecycle,dv_u_type,dv_u_primary_sector,dv_u_coe,dv_u_primary_product_line,dv_u_ci_regions,dv_u_number_of_users,dv_u_externally_hosted,dv_u_owning_company,dv_u_sox,dv_u_pci,dv_u_gxp,dv_u_gxp_part11_annex11,dv_u_legal_hold,dv_u_samd,dv_u_privacy_classification,dv_u_data_classification,dv_u_darm,dv_u_dr_enabled
RITM000014103455,SDDC database 1,Global Technology Services,J&J World Headquarters,W105 ALBANY STREET LLC,Corporate (ETCS),NA enterprise data center,No,0,1,SDDC Factory Migration,No,LYNX-BW-CRYSTAL REPORTS-DEV,SQL 2008 Standard Edition,Small,0,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,No,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Development,NULL,BCA,Core Rising,Server,Corporate,ITGF,Account To Report,GLOBAL,1-99,false,JJ World Headqtrs US,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013669076,SDDC database 1,Global Technology Services,Cordis USA,CORDIS CORPORATION,Supply chain (including HCS),NA enterprise data center,No,0,1,SDDC Factory Migration,No,MESF ( FOUNDATIONS ) GLOBAL-CAMSTAR-QA,SQL 2008 Standard Edition,Small,0,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,No,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,QA,Transformed,Vital,Core Rising,Platform,Medical Devices,SC Make,Supply Chain,NA,1-99,false,J&J HCS USA,false,false,true,false,false,false,NULL,NULL,false,false
RITM000013370269,SDDC database 1,Ethicon,J&J Medical Mexico,"JOHNSON & JOHNSON MEDICAL MEXICO,",Medical devices,NA enterprise data center,No,3,3,New Application,NULL,FIELDWY,SQL 2012 Enterprise Edition,Small,1G,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Production,NULL,Non-Critical,NULL,Platform,Medical Devices,LATAM,Supply Chain,LATAM,1-99,false,J&J Med Mexico,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013161989,SDDC database 1,Global Technology Services,Jan-Cil Russia,CILAG GMBH INTERNATIONAL,Pharma,EMEA enterprise data center,No,0,1,SDDC factory migration,Yes,MEDSALES KZ,SQL 2012 Standard Edition,Small,0,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Production,Transformed,Non-Critical,Maintain,Server,Pharma,Comm EMEA G5,Operational Analytics,EMEA,1-99,true,Jan-Cil Russia,false,false,false,false,false,false,NULL,NULL,false,false
RITM000012915636,SDDC database 1,Infrastructure Services,Janssen R&D BE,JANSSEN PHARMACEUTICA NV,Pharma,EMEA enterprise data center,No,0,1,SDDC factory migration,No,DA DDL - DVL,Oracle 11g Enterprise Edition,Small,400,"Non DBaaS
Character Set - WE8MSWIN1252
Block Size - 8192",Custom,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Development,NULL,Non-Critical,Maintaining,Server,Pharma,R&D Development Other,R&D Lab Data Generation & Lab Innovation,EMEA,1-99,false,Janssen R&D BE,false,false,true,false,false,false,NULL,NULL,false,false
RITM000012856296,SDDC database 1,NULL,J&J Medical Singapore,JOHNSON & JOHNSON PTE. LTD.,Consumer,ASPAC enterprise data center,No,0,1,SDDC factory migration,No,CHINA TPM - INDONESIA,Oracle 11g Enterprise Edition,Small,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Production,NULL,Non-Critical,Maintain,Server,Consumer,Sales,Sales & Customer Development,ASPAC,1-99,false,J&J Indonesia,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013044628,SDDC database 1,Global Technology Services,Janssen Biologics Europe,JANSSEN BIOLOGICS (IRELAND),Supply chain (including HCS),EMEA enterprise data center,No,0,1,SDDC factory migration,Yes,ENVIROMANAGER EHS SERVICE,SQL 2012 Standard Edition,Small,0,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Production,NULL,Non-Critical,Maintain,Server,Pharma,JSC Make,Supply Chain,EMEA,100-999,false,Janssen Ireland Sourcing,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013353962,SDDC database 1,Global Technology Services,Janssen R&D BE,JANSSEN PHARMACEUTICA NV,GTS,NA - ASHBURN (Colocation),No,0,1,SDDC Factory Migration,No,ORACLE INTERNET DIRECTORY - I&AM - DEV,Oracle 11g Enterprise Edition,Large,0,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Development,NULL,Non-Critical,NULL,Server,Corporate,GTS,None Assigned,NA,1-99,false,JJ World Headqtrs US,false,false,false,false,false,false,NULL,NULL,false,false
RITM000014103019,SDDC database 1,Global Technology Services,J&J World Headquarters,"W130 JOHNSON & JOHNSON SERVICES, INC.",Supply chain (including HCS),NA enterprise data center,No,0,1,SDDC Factory Migration,Yes,TAISHAN-WEBMETHODS-PROD,Oracle 11g Enterprise Edition,Small,0,NULL,Standard,NULL,NULL,NULL,NULL,WE8ISO8859P1,AL16UTF16,8,NULL,No,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Production,Transformed,Critical,NULL,Platform,Medical Devices,SC Make,Supply Chain,ASPAC,100-999,false,J & J Medical Suzhou Ltd,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013237456,SDDC database 1,Ethicon,Ethicon Endo-Surgery USA,"ETHICON ENDO-SURGERY, INC.",Supply chain (including HCS),NA enterprise data center,No,0,1,New application,NULL,SUPPLIER PORTAL ENTERPRISE - DEV,Oracle 12c Enterprise Edition,Small,50,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Development,NULL,Non-Critical,Core Rising,Website,Medical Devices,SC Source,Supply Chain,NA,100-999,false,Ethicon Endo-Surgery,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013812621,SDDC database 1,Global Technology Services,Ethicon Endo-Surgery USA,"EES HOLDING COMPANY, INC.",Medical devices,NA enterprise data center,No,0,1,SDDC Factory Migration,No,EES EDW REPORTING QA,Oracle 11g Enterprise Edition,Large,800,NULL,Standard,NULL,NULL,NULL,NULL,AL32UTF8,AL16UTF16,8,NULL,No,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,QA,NULL,Non-Critical,NULL,Server,Medical Devices,NA,D&A,NA,1-99,false,Ethicon Endo-Surgery,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013078646,SDDC database 1,Global Technology Services,Janssen R&D BE,JANSSEN PHARMACEUTICA NV,Pharma,EMEA enterprise data center,No,0,1,SDDC factory migration,No,TIB-ATHENA INFLOW DEV,Oracle 12c Enterprise Edition,Small,0,"Non DBaaS
Character Set = WE8MSWIN1252
Nchar = AL16UTF16
Block Size = 8192 ",Custom,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Development,NULL,Non-Critical,NULL,Platform,Pharma,R&D Research Discovery Sciences,R&D Data Management & Operational Analytics,EMEA,1-99,false,Janssen R&D BE,false,false,false,false,false,false,NULL,NULL,false,false
RITM000014086066,SDDC database 1,DePuy Synthes,DePuy Orthopaedics US,"DEPUY ORTHOPAEDICS, INC.",Supply chain (including HCS),NA enterprise data center,No,0,1,New Application,NULL,GLOBAL MDD APS-TRN-DATABASE,Oracle 12c Enterprise Edition,Large,500,NULL,Standard,NULL,NULL,NULL,NULL,AL32UTF8,AL16UTF16,8,NULL,No,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Training,NULL,Non-Critical,Rising,Server,Medical Devices,SC Plan,Supply Chain,GLOBAL,1-99,false,DePuy Orthopaedics US,false,false,false,false,false,false,NULL,NULL,false,false
RITM000012585006,SDDC database 1,MD&D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
RITM000012914098,SDDC database 1,Infrastructure Services,J&J Consumer Products USA,JOHNSON & JOHNSON CONSUMER,Consumer,NA enterprise data center,No,0,1,SDDC factory migration,Yes,FUSION LIMS - DEV,Oracle 11g Enterprise Edition,Medium,450,DBaaS,Standard,Medium,Linux,1,Please provide 1 DEV 11g database of Medium Size on NA-RARITAN Region.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Development,Transformed,Non-Critical,Core Rising,Server,Consumer,GPIQ-R&D,R&D,NA,100-999,false,J&J Consumer Prod US,false,false,false,false,false,false,NULL,NULL,false,false
RITM000012984678,SDDC database 1,Corporate,Jan-Cil Italy,JANSSEN-CILAG S.P.A.,Corporate (ETCS),EMEA enterprise data center,No,1,1,New application,NULL,D_FISCALI TAX RETURNS,SQL 2012 Standard Edition,Small,0,"For seven users we have to move from the single PC to the multi user setup, with one front-end MS Terminal Server running the application interface (if you like the Excel macro )  and the back-end MS SQL server running the data base where the data used by the logic are stored.

The vendor request that the connection between the front end and the backend should be at LAN like speed, so I don't think that installing the client side on each PC remotely distributed would allow this. Moreover, putting the logic on one single point, will also simplify updgrades, sw. distributions and so on.
This is also the setup that they are proposing if you accept their offer to use the sw. as a service (option that was evaluated initially but excluded because we don't want to share data with them); in this case they don't use a Citrix frontend but a simple Windows terminal service.
For more information we can ask (Boretti, Alessandro [ITSIT] <aboretti@ITS.JNJ.COM>)",Custom,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Production,NULL,Non-Critical,Maintain,Server,Corporate,ITGF,Tax,EMEA,1-99,false,J&J Italy,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013645489,SDDC database 1,DePuy Synthes,DePuy Ireland,DEPUY (IRELAND),Supply chain (including HCS),EMEA enterprise data center,No,0,1,New Application,NULL,DEPUY-WKS-QA,SQL 2012 Standard Edition,Small,As per attached Solution Architecture Document - Beerse EDC option,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,No,See attached document - TASK0000013847225 - IRE knowledge Mgmt Sys - AWS&EDC.PDF,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Production,NULL,Non-Critical,Maintain,Desktop,Medical Devices,SC Make,Supply Chain,EMEA,1-99,false,DePuy Ireland,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013529161,SDDC database 1,Global Technology Services,Janssen Belgium,JANSSEN PHARMACEUTICA NV,Supply chain (including HCS),EMEA enterprise data center,No,0,1,SDDC Factory Migration,Yes,EASYWARE LEIDEN,SQL 2012 Standard Edition,Medium,0,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Production,NULL,Non-Critical,NULL,Platform,Pharma,JSC Make,Supply Chain,EMEA,100-999,false,Janssen Biologics Europe,false,false,false,false,false,false,NULL,NULL,false,false
RITM000012569951,SDDC database 1,NULL,NULL,NULL,Pharma,EMEA enterprise data center,NULL,0,NULL,New application,NULL,CHEMICAL AND ANALYTICAL TRACKING SYSTEM (CATS) - DEVELOPMENT,Oracle 11g Enterprise Edition,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
RITM000013213802,SDDC database 1,Global Technology Services,J&J World Headquarters,W105 ALBANY STREET LLC,Supply chain (including HCS),NA enterprise data center,No,0,1,SDDC Factory Migration,No,GCSMS-OBI-DEV,Oracle 11g Enterprise Edition,Large,0,"Non DBAAS
CHAR Set : [AL32UTF8]
NCHAR Set requirements : [AL16UTF16]
DB Block Size Reequirements: [32768]",Custom,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Development,NULL,Vital,Maintain,Server,Medical Devices,SC Quality,Supply Chain,GLOBAL,1-99,false,JJ World Headqtrs US,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013450526,SDDC database 1,Global Technology Services,Janssen R&D BE,JANSSEN PHARMACEUTICA NV,Pharma,EMEA enterprise data center,No,0,1,SDDC Factory Migration,Yes,TRANSEND- DEV,Oracle 11g Enterprise Edition,Small,0,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Development,NULL,Non-Critical,Maintain,Server,Pharma,R&D Research Discovery Sciences,R&D Clinical Development Technologies,"EMEA, NA",1-99,false,Janssen R&D BE,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013337094,SDDC database 1,Global Technology Services,J&J Medical China,JOHNSON & JOHNSON MEDICAL (CHINA),Medical devices,ASPAC enterprise data center,No,0,1,SDDC Factory Migration,No,SAFE,SQL 2008 Standard Edition,Small,0,"Manual DB build
One Shanghai DC Site
Not DMZ
Please contact Vibhor Agarwal or Chandra Srinivasa for queries regarding this Shanghai request",Custom,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Production,Transformed,Non-Critical,Maintain,Server,Medical Devices,ASPAC,CMD Customer Care,ASPAC,1-99,false,J&J Medical China,false,false,false,false,false,false,Personal Data Type 1,NULL,false,false
RITM000013721596,SDDC database 1,Global Technology Services,Ethicon Endo-Surgery USA,"EES HOLDING COMPANY, INC.",Supply chain (including HCS),NA enterprise data center,No,0,1,SDDC Factory Migration,No,NORTRACK - QA,Oracle 11g Enterprise Edition,Small,0,NULL,Standard,NULL,NULL,NULL,NULL,UTF8,UTF8,8,NULL,No,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,QA,NULL,Vital,Maintain,Server,Medical Devices,SC Make,Supply Chain,NA,1-99,false,Ethicon Endo-Surgery,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013702342,SDDC database 1,Global Technology Services,Janssen Belgium,JANSSEN PHARMACEUTICA NV,Supply chain (including HCS),EMEA enterprise data center,No,0,1,SDDC Factory Migration,No,OIBI – BEERSE – PRIORITY – RPT – STG,Oracle 11g Enterprise Edition,Large,0,NULL,Standard,NULL,NULL,NULL,NULL,AL32UTF8,AL16UTF16,8,NULL,No,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Staging,NULL,Non-Critical,NULL,Desktop,Pharma,JSC Make,Operational Analytics,EMEA,100-999,false,Janssen Belgium,false,false,false,false,false,false,NULL,NULL,false,false
RITM000014190956,SDDC database 1,Global Technology Services,Janssen R&D BE,JANSSEN PHARMACEUTICA NV,Supply chain (including HCS),NA - ASHBURN (Colocation),No,0,1,SDDC Factory Migration,Yes,DEC SERVER FOR HIGHWAY - DEV,SQL 2008 Standard Edition,Small,0,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,No,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Development,NULL,Critical,NULL,Server,Consumer,SC Make,Supply Chain,NA,1-99,false,J&J Consumer Prod US,false,false,false,false,false,false,NULL,NULL,false,false
RITM000012608692,SDDC database 1,Shared Services,NULL,NULL,GTS,NULL,No,NULL,1,NULL,NULL,NULL,NULL,Medium,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Production,NULL,Critical,NULL,Platform,Corporate,GTS,None Assigned,EMEA,NULL,false,JJ World Headqtrs US,false,false,false,false,false,false,NULL,NULL,false,false
RITM000012885120,SDDC database 1,Corporate,APSC Singapore,JOHNSON & JOHNSON PTE. LTD.,Consumer,ASPAC enterprise data center,No,0,1,Base business,NULL,WEBMETHODS ASPAC SHARED CNS DEV PLATFORM,Oracle 11g Enterprise Edition,Medium,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Development,NULL,Non-Critical,NULL,Platform,Corporate,GTS,None Assigned,ASPAC,100-999,false,JJ World Headqtrs US,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013568528,SDDC database 1,Global Technology Services,Ethicon Endo-Surgery USA,"EES HOLDING COMPANY, INC.",Supply chain (including HCS),NA - ASHBURN (Colocation),No,0,1,SDDC Factory Migration,No,QUARANTINE - DEV,Oracle 11g Enterprise Edition,Small,0,NULL,Standard,NULL,NULL,NULL,NULL,AL32UTF8,AL16UTF16,8,NULL,No,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Development,NULL,Non-Critical,NULL,Server,Medical Devices,SC Quality,Supply Chain,NA,1-99,false,Ethicon Endo-Surgery,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013759809,SDDC database 1,DePuy Synthes,Synthes Switzerland,SYNTHES PRODUKTIONS GMBH,Supply chain (including HCS),EMEA enterprise data center,No,0,1,New Application,NULL,JNJCH TRAKSYS SPC – DEV,SQL 2014 Standard Edition,Medium,0,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,No,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Development,NULL,Sensitive,NULL,Server,Medical Devices,SC Make,Supply Chain,EMEA,1-99,false,DePuy Switzerland,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013690277,SDDC database 1,Global Technology Services,J&J World Headquarters,"W130 JOHNSON & JOHNSON SERVICES, INC.",Supply chain (including HCS),NA enterprise data center,No,0,1,SDDC Factory Migration,Yes,AUTOMAGIC - QA,SQL 2012 Standard Edition,Small,0,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,No,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,QA,NULL,Non-Critical,Maintain,Server,Pharma,JSC General,Supply Chain,NA,100-999,false,TIME,false,false,false,false,false,false,NULL,NULL,false,false
RITM000012549487,SDDC database 1,NULL,NULL,P510 ETHICON LLC,NULL,NA enterprise data center,NULL,3,NULL,New application,NULL,ENLABEL IPM,SQL 2012 Enterprise Edition,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
RITM000014314842,SDDC database 1,Ethicon,J&J Medical Brazil Mfg,J&J DO BRASIL INDUSTRIA E COMERCIO DE PRODUTOS PAR,Medical devices,NA enterprise data center,No,1,1,New Application,NULL,TRAKSYS MD&D BRAZIL - PROD,SQL 2014 Standard Edition,Large,1000,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,No,THE APPLICATION THAT WILL BE IMPLEMENTED HAS ALREADY A SQL 2014 STANDARD EDITION LICENSE. ,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Production,NULL,Sensitive,Maintain,Server,Medical Devices,SC Make,Supply Chain,LATAM,100-999,false,J&J Medical Brazil Mfg,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013721521,SDDC database 1,Global Technology Services,J&J World Headquarters,"W130 JOHNSON & JOHNSON SERVICES, INC.",Supply chain (including HCS),NA enterprise data center,No,0,1,SDDC Factory Migration,No,MESF DEPUY WARSAW-DEV-BTB,SQL 2012 Standard Edition,Small,0,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,No,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Development,NULL,Non-Critical,NULL,Server,Medical Devices,SC Make,Supply Chain,NA,1-99,false,DePuy Orthopaedics US,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013124712,SDDC database 1,Janssen,Janssen R&D US,"JANSSEN R&D, LLC",Pharma,NA enterprise data center,No,0,1,SDDC factory migration,No,GENEDATA,Oracle 12c Enterprise Edition,Small,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Production,Transformed,Non-Critical,Maintain,Server,Pharma,R&D Development Other,R&D Lab Data Generation & Lab Innovation,NA,1-99,false,Janssen R&D US,false,false,false,false,false,false,NULL,NULL,false,false
RITM000012559470,SDDC database 1,Shared Services,Janssen Belgium,NULL,NULL,NULL,No,NULL,1,NULL,No,NULL,NULL,Small,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,QA,NULL,Vital,Maintaining,Server,Consumer,GPIQ-QA,R&D,EMEA,1-99,false,Cons Europe Reg Expe,false,false,true,false,false,false,Personal Data Type 3,NULL,false,false
